hZQV,No-No-No
CLY0,No-No-No
SBtq,Yes-Yes-Yes
DEL0,No-No-No
Tpcz,No-No-No
l6BR,No-No-No
wPZ7,Yes-Yes-Yes
qs9O,No-No-No
lTqW,No-No-No
ZZc9,No-No-No
hU2t,No-No-No
FTFp,No-No-No
tPsV,Yes-Yes-Yes
dXrY,Yes-Yes-Yes
AHjo,No-No-No
XMup,Yes-Yes-Yes
b6Bj,No-No-Yes
nU5X,No-No-Yes
0Cdj,No-No-No
qlLI,Yes-Yes-Yes
xQZN,No-No-No
L9qu,No-No-No
9GjU,No-No-No
2o6m,No-No-No
uRI4,Yes-Yes-Yes
3YEV,No-No-No
w9gU,No-No-No
q2w2,No-No-No
7B2Z,No-No-No
oEUC,No-No-No
ZnNE,No-No-No
haad,No-No-No
wW7U,No-No-No
4U0x,No-No-No
Cuhi,Can't Judge-Can't Judge-Can't Judge
jCdW,Yes-Yes-Yes
S24y,No-No-No
R6ll,No-No-No
uXQJ,No-No-No
7ot0,No-Yes-Yes
jXzz,Yes-Yes-Yes
ObRL,No-No-No
9mo1,No-No-No
C1BH,No-No-No
ASrP,No-No-No
f92E,No-No-No
iOOX,No-No-No
iX0c,No-No-No
QfIy,Yes-Yes-Yes
3NAp,No-No-No
0Njc,No-No-No
GUvM,No-No-No
OifQ,No-No-No
DvwC,No-No-No
spKI,No-No-No
Nmzm,No-No-No
GvOT,Yes-Yes-Yes
LMWd,No-No-No
xmbI,No-No-No
c7LA,No-No-No
qVJV,Yes-Yes-Yes
u41w,No-No-No
EnF7,No-No-No
RgK3,No-No-No
ly6L,No-No-No
y3vW,No-No-No
zLxx,No-No-No
Xcyi,Yes-Yes-Yes
V3rT,No-No-No
TL2a,No-No-No
FLso,Yes-Yes-Yes
itMT,Yes-Yes-Yes
XxhM,No-No-No
1azb,No-No-No
upYN,No-No-No
Rb0P,No-No-No
A6K9,No-No-No
FLPR,No-No-No
6zIh,No-No-No
aVnv,No-No-No
XTuK,No-No-No
FNeX,No-No-No
ZIFF,No-No-No
ulys,No-No-No
Px1M,No-No-No
YOSp,No-No-No
T8iX,Yes-Yes-Yes
guO1,No-No-No
fNli,No-No-No
0xiO,No-No-No
pvs0,No-No-No
i9Iz,No-No-No
ceWq,No-No-No
J7Jr,No-No-No
GYSw,No-No-Yes
dztM,No-No-No
jV0k,No-No-No
tJS9,No-No-No
oxDv,No-No-No
vcH2,Yes-Yes-Yes
oDlz,No-Yes-Yes
1Sgn,No-No-No
qdKm,No-No-No
5CTn,No-No-No
Ycqv,No-No-No
IAjV,No-No-No
Ly1q,Yes-Yes-Yes
x0wP,No-No-No
W7Rn,No-No-No
1qgE,No-No-No
izCK,Yes-Yes-Yes
Nx25,Yes-Yes-Yes
ibZk,No-No-No
neRC,Yes-Yes-Yes
rxBF,No-No-No
9Y5R,No-No-No
VLyx,Yes-Yes-Yes
4CGa,No-No-No
0uA9,No-No-No
O0mg,No-No-No
Odde,Yes-Yes-Yes
byEF,No-No-No
IHky,No-No-No
c861,No-No-Yes
XcJ2,Yes-Yes-Yes
S80D,No-No-No
lOzH,No-No-No
oBWh,No-No-No
J9Nj,No-No-No
ljYB,No-No-Yes
xutQ,No-No-No
vaOW,No-No-No
wLw6,No-No-No
jk1L,Yes-Yes-Yes
l049,Yes-Yes-Yes
KNdY,No-No-No
ACaJ,Yes-Yes-Yes
nvo9,No-Yes-Yes
SkmE,No-No-No
Zdh0,No-No-No
abCE,Yes-Yes-Yes
d8Zs,No-No-No
HXeD,No-No-No
IVJ8,No-No-No
YgWe,No-No-No
Ktbg,Yes-Yes-Yes
4dLu,Yes-Yes-Yes
pgbH,No-No-No
TtCN,No-No-No
7FMn,No-No-No
SB6i,No-No-No
hm7h,No-No-No
bnAx,No-No-No
6avB,No-No-No
Szdn,No-No-No
0OCH,Yes-Yes-Yes
RlnA,No-No-Yes
1mn5,No-No-No
3vno,No-No-No
kxIB,Yes-Yes-Yes
ppH2,No-No-No
3otg,No-No-No
vD2x,No-No-No
h7I7,No-No-No
IACe,No-No-No
nSBs,Yes-Yes-Yes
7u2s,No-No-No
pFSU,No-No-No
2kt5,No-No-No
zJVo,No-No-No
ulSU,No-No-No
dVaC,Yes-Yes-Yes
8VON,No-No-No
6Gt3,No-No-No
4a5s,No-No-No
kwiv,Yes-Yes-Yes
3PA5,No-No-No
Gljm,No-No-No
5Pyk,No-No-No
UaOx,No-No-No
LbER,No-No-No
fAGc,No-No-No
Kmv2,No-No-No
bplZ,No-No-No
FXZm,No-No-No
03wr,No-No-No
WbrM,No-No-No
S39t,Yes-Yes-Yes
nr1X,No-No-No
zsc2,Yes-Yes-Yes
1FGf,No-Yes-Yes
l5Fo,No-No-No
kX1U,No-No-No
U2tg,No-No-No
1LCK,No-No-No
NZBZ,Yes-Yes-Yes
2T9M,No-No-No
sSG0,No-No-No
bagY,Yes-Yes-Yes
5cYx,No-No-No
vcwt,No-No-No
SrQd,No-No-No
Iwjo,Yes-Yes-Yes
xSv5,No-No-No
Ipxq,No-No-No
y7hF,No-No-No
K9UD,No-No-No
npda,Yes-Yes-Yes
CJog,Yes-Yes-Yes
kDYh,No-No-No
WDIN,No-No-No
aXSd,No-No-No
RVR1,No-No-No
DBRI,No-No-No
ETik,Yes-Yes-Yes
jiWS,Yes-Yes-Yes
0Fpu,No-No-No
yA9O,Yes-Yes-Yes
IjZC,Yes-Yes-Yes
nAry,No-No-Yes
t4zl,Yes-Yes-Yes
zLsz,No-No-No
BHds,No-No-No
ZeaK,No-No-No
zVLU,Yes-Yes-Yes
8zmj,Yes-Yes-Yes
R2im,No-No-No
Ffjy,No-No-No
aJMF,No-No-No
kYsg,No-No-No
Cm3X,No-No-No
xJfO,No-No-No
pHwe,No-No-No
6BJQ,No-No-No
CItd,No-No-No
qibI,Yes-Yes-Yes
Nxcs,No-No-No
4kvV,Yes-Yes-Yes
YeLJ,Yes-Yes-Yes
tLJk,No-No-No
HifQ,Yes-Yes-Yes
D5JS,Yes-Yes-Yes
RQGn,Yes-Yes-Yes
JUJj,Yes-Yes-Yes
ArxW,No-No-No
6Zap,No-No-No
txSO,No-No-No
n6jO,No-No-No
rCwk,No-No-No
XEOB,No-No-No
jIzu,Yes-Yes-Yes
zwJw,No-No-No
WcIa,No-No-No
gAmZ,No-No-No
pI6R,No-No-No
pcp4,No-No-No
iihH,No-No-No
YBmh,Yes-Yes-Yes
cczB,No-No-No
289s,No-No-No
lfkq,No-No-No
8e3x,No-No-No
Ufk9,Yes-Yes-Yes
Gko8,No-No-No
XDMY,No-Yes-Yes
nVjx,Yes-Yes-Yes
8BkD,No-No-No
jfx1,Yes-Yes-Yes
C8yW,No-No-No
MKNI,No-No-No
BRLj,No-No-No
DvsH,No-Yes-Yes
IzVP,No-No-No
icoA,Yes-Yes-Yes
gfMB,No-No-No
rueF,No-No-No
KBnz,No-No-No
xaKX,Yes-Yes-Yes
Dljb,No-No-No
jOU8,No-Yes-Yes
7VXB,No-No-No
GcUa,No-No-No
bju4,No-No-No
O50y,Yes-Yes-Yes
Plsn,No-No-No
92ou,Yes-Yes-Yes
Vk9G,No-No-No
dsUF,No-No-No
J8qo,No-No-No
0DQW,No-No-No
izDs,No-No-No
T32Z,No-No-No
LWN3,No-No-No
DYZL,Yes-Yes-Yes
TJzQ,No-No-No
vJzT,No-No-No
aW1v,No-No-No
4YC1,No-No-No
bFXN,Yes-Yes-Yes
3D8B,No-No-No
3JKD,No-No-No
r40y,No-No-No
jfBM,No-No-No
hPnT,Yes-Yes-Yes
kL70,No-No-No
FU2v,No-No-No
ekCA,No-No-No
giUA,No-No-No
Kcnm,No-No-No
X9pl,No-No-No
D0Lb,No-No-No
fCfj,No-No-No
SPy1,Yes-Yes-Yes
dKmO,Yes-Yes-Yes
5l13,No-No-No
IIfT,No-No-No
O4Pt,No-No-No
PosM,No-No-No
I8zj,Yes-Yes-Yes
oRw9,Yes-Yes-Yes
cjYe,No-No-No
LqS6,No-No-No
GujL,No-Yes-Yes
lgsZ,Yes-Yes-Yes
vVfm,No-No-No
Sdah,No-No-No
z04C,No-No-No
I6Re,No-No-No
eAUf,No-No-No
5Wts,Yes-Yes-Yes
hZMr,No-No-No
Liy5,No-No-No
Xzym,Yes-Yes-Yes
VRdS,No-No-No
jkDk,No-No-No
Dtnx,No-No-No
ikbn,No-No-No
fGlX,Yes-Yes-Yes
U6BJ,No-No-No
E6oa,No-Yes-Yes
X0g9,No-No-No
BE1D,Yes-Yes-Yes
7uk0,Yes-Yes-Yes
1LFG,No-No-No
vvFN,No-No-No
kyHs,No-No-No
BAzJ,No-No-No
RjwZ,No-No-No
Goq7,Yes-Yes-Yes
vs9B,Yes-Yes-Yes
d5os,Yes-Yes-Yes
LG0A,No-No-No
PHaC,Yes-Yes-Yes
pR0L,No-Yes-Yes
0Njz,No-No-No
eXSt,Yes-Yes-Yes
TyKu,No-No-Yes
fZ7x,No-No-No
7y64,Yes-Yes-Yes
3C8U,No-No-No
cLeO,Yes-Yes-Yes
A9JM,No-No-No
hulu,No-No-No
1Rw0,No-No-No
aSYH,No-No-No
jEdH,No-No-No
K6eT,No-No-No
dHKD,No-No-No
p0xx,No-No-No
pcdW,No-No-Yes
50GP,Yes-Yes-Yes
qMW8,No-No-No
nWjs,No-No-No
KP5d,No-No-No
tqsv,Yes-Yes-Yes
Ok3I,No-No-No
ony6,No-No-No
ni8J,No-No-No
xTyE,No-No-No
UUnC,No-No-No
DTFk,No-No-No
kYPX,No-No-No
dYwB,No-No-No
YulP,Yes-Yes-Yes
RLz8,Yes-Yes-Yes
KEmD,Yes-Yes-Yes
CtyG,No-No-No
rFC8,No-No-No
k2tu,Yes-Yes-Yes
1scH,No-No-No
HJDs,No-No-No
syqg,No-No-No
LOoi,Yes-Yes-Yes
Fioi,No-No-No
bTXP,No-No-No
FvfQ,No-No-No
uHqZ,No-No-No
SBRJ,Yes-Yes-Yes
WDq3,Yes-Yes-Yes
cVma,Yes-Yes-Yes
yd1r,No-No-No
RXEi,No-No-No
7N6p,Yes-Yes-Yes
CM6u,No-No-No
nD9L,No-No-No
65dN,No-No-No
U4hp,Yes-Yes-Yes
xUrU,Yes-Yes-Yes
XXJX,No-No-No
OFX1,No-No-No
xXpz,Yes-Yes-Yes
Ge91,No-No-No
vhRy,No-No-No
JPKq,No-No-No
ITpv,No-No-No
tggd,No-No-No
AMOG,Yes-Yes-Yes
GRZF,No-No-No
njkE,No-No-No
0QN7,No-No-No
OnWn,No-No-No
OLdS,No-No-No
vcCm,No-No-No
uIPy,Yes-Yes-Yes
ESvj,No-No-No
wUj8,No-No-No
QQad,No-No-No
qn46,No-No-No
7deM,No-No-No
sh3I,Yes-Yes-Yes
4rBQ,No-No-No
W74O,Yes-Yes-Yes
Kp2F,No-No-No
xc2G,No-No-No
fGGJ,No-No-No
p00L,No-No-No
gck7,No-No-No
WRlj,Yes-Yes-Yes
lARo,Yes-Yes-Yes
uCzy,No-No-No
FCo3,No-No-No
zCDl,No-No-No
8wPp,No-No-No
1eW7,Yes-Yes-Yes
vDUL,No-No-No
u6xS,No-No-No
6kM9,No-No-No
xGNN,No-No-No
ncCd,No-No-No
DHNB,No-No-No
Y8Zt,No-No-No
K4vC,No-No-No
SFN6,No-No-No
ywwo,Yes-Yes-Yes
dL1F,No-No-No
wnc4,No-No-No
tf0J,No-No-No
uazD,Yes-Yes-Yes
Gxmo,Yes-Yes-Yes
TwCP,No-No-No
cqcF,No-No-No
9pLF,No-No-No
mcHO,Yes-Yes-Yes
lgoF,No-No-No
06x4,No-Yes-Yes
Zvzn,No-No-No
0f2e,No-No-No
1QY4,Yes-Yes-Yes
eNuD,No-No-No
55W8,Yes-Yes-Yes
K7Wg,Yes-Yes-Yes
n6wE,No-No-No
UEzY,No-No-No
qUms,Yes-Yes-Yes
3zwF,No-No-No
KkaF,No-No-No
RE2I,No-No-No
lK3P,No-No-No
rwTy,No-No-No
HfDg,No-No-No
c8lO,No-No-No
Uch8,Yes-Yes-Yes
uMuF,No-No-Yes
qhEJ,No-No-No
WHg8,No-No-No
VUaX,No-No-No
VdNZ,No-No-No
OQEw,No-No-No
Nmrb,No-No-No
4sSj,No-No-Yes
RIKM,Yes-Yes-Yes
C9TK,No-No-No
s8Kf,Yes-Yes-Yes
Aotw,No-No-No
vzr6,No-No-No
8tTc,No-No-No
VZdC,No-No-No
8nj1,Yes-Yes-Yes
qE19,No-No-No
aoT8,No-Yes-Yes
mixC,No-No-No
IvUn,No-No-No
uWKT,Yes-Yes-Yes
lSXC,No-No-No
YKak,No-No-Yes
ItX2,No-No-No
ICmY,No-No-No
vtwx,No-No-No
nSy7,No-No-No
kEBn,No-No-No
7eYD,No-No-No
PlWC,No-No-No
F6Xh,No-No-No
nvrN,No-No-No
Z1C7,No-No-No
9f8z,No-No-No
SzI5,No-No-No
9vr0,No-No-No
ldYM,Yes-Yes-Yes
ykmL,No-No-No
cOM6,No-No-No
yL2P,No-No-No
Jmy9,No-No-No
Cmpr,No-No-No
eA2p,No-No-No
MWzJ,Yes-Yes-Yes
5zkd,Yes-Yes-Yes
1xFu,No-No-No
u7FZ,No-No-Yes
H78E,No-No-No
k1LG,No-Yes-Yes
6dgK,No-No-No
dIs9,No-No-No
KR62,Can't Judge-Can't Judge-Can't Judge
mdxW,No-No-No
K101,No-No-No
jJ6h,No-No-No
OgaA,No-No-No
Eo5L,No-No-No
Sqyo,No-No-No
ucxY,Yes-Yes-Yes
08OF,No-No-No
FyER,No-No-No
C066,Yes-Yes-Yes
Ik9Q,No-No-No
sKmo,No-No-No
0aOj,Yes-Yes-Yes
Ptaw,Yes-Yes-Yes
CqhW,Yes-Yes-Yes
YS9t,No-No-No
FW7n,Yes-Yes-Yes
N0pr,No-No-No
njB0,No-No-No
6iCA,No-No-No
YSUl,No-No-No
Dgn6,No-No-No
YQ67,No-No-No
6AnV,No-Yes-Yes
5BPz,No-No-No
IYA0,No-No-No
3LkK,No-No-No
k5zy,No-No-Yes
YNPI,Yes-Yes-Yes
wklP,No-No-No
OtFR,Yes-Yes-Yes
JMAM,No-No-No
Cty4,No-No-No
qy6e,No-No-No
E1Un,Yes-Yes-Yes
nwA0,No-No-No
Y2lm,No-No-Yes
Qdex,Yes-Yes-Yes
9sds,Yes-Yes-Yes
w2IL,No-No-No
LChI,No-No-No
0AYC,No-No-No
iu02,No-No-No
Q6oA,Yes-Yes-Yes
1Dwk,No-No-No
p5Sn,Yes-Yes-Yes
vzHp,No-Yes-Yes
cWNL,No-No-No
HvfL,No-No-No
LMRZ,Yes-Yes-Yes
pdPo,No-No-No
7zFs,No-No-No
MH50,No-No-No
jXlR,No-No-No
DlKC,No-No-No
6PD2,No-No-No
WjfA,No-No-No
sApJ,Yes-Yes-Yes
XdVR,No-No-No
ouBe,No-No-No
vZg8,No-No-No
7av8,No-No-No
sgvS,No-No-No
SJOk,No-No-No
OXVn,Yes-Yes-Yes
4kRk,No-No-No
yTxh,Yes-Yes-Yes
QALH,Yes-Yes-Yes
kepA,No-No-No
cvji,Yes-Yes-Yes
Na6W,No-No-No
ZReG,No-No-No
8gSU,No-No-No
qOdR,Yes-Yes-Yes
EKUc,No-No-No
cTld,No-No-No
pGTa,Yes-Yes-Yes
ZvRS,No-No-Yes
1o3l,No-No-No
Xjb4,No-No-No
hPBL,No-No-Yes
B5yv,No-No-No
t9xj,No-No-No
uSKU,No-No-No
5GLL,No-No-No
tP4d,Yes-Yes-Yes
IfVN,No-No-No
rznn,No-Yes-Yes
3QHi,Yes-Yes-Yes
QYQ2,No-Yes-Yes
WCe2,No-No-No
n7o6,No-No-No
xn4w,Yes-Yes-Yes
4Wjl,No-No-No
20B6,Yes-Yes-Yes
Xdsa,No-No-No
2aln,Yes-Yes-Yes
o3p3,No-No-No
6vHi,Yes-Yes-Yes
6ye7,No-No-No
RAYF,No-No-No
wzkE,No-No-No
v2fd,No-No-No
5T9p,No-No-No
stbj,Yes-Yes-Yes
d25h,No-No-No
Uqe4,No-No-No
GArI,No-No-Yes
lTzB,No-No-No
by7X,Yes-Yes-Yes
IcEt,No-No-No
NLpL,Yes-Yes-Yes
TM96,Yes-Yes-Yes
XP7p,No-Yes-Yes
9Gpu,No-No-No
0eiI,No-No-No
A252,Yes-Yes-Yes
qDDS,No-No-No
fxkM,No-No-No
HvKV,No-No-No
VrIW,Yes-Yes-Yes
MP1x,No-No-No
5U0y,No-No-No
IQoZ,No-No-No
tCqQ,Yes-Yes-Yes
7nmk,No-No-No
riTH,No-No-No
9Zpj,No-No-No
RqwA,No-No-No
mRBc,Yes-Yes-Yes
rFll,No-No-No
RiNU,No-No-No
JCT6,Yes-Yes-Yes
QYTN,No-No-No
AWDJ,Yes-Yes-Yes
5ILk,No-Yes-Yes
Htb3,No-No-No
Tfqj,No-No-No
UQot,No-No-No
VJO3,No-No-No
vA3B,No-No-No
Y0af,No-No-No
QH59,No-No-No
brRx,No-No-No
54Lr,No-No-No
iPas,No-No-No
dXi2,No-No-No
U36n,No-No-No
4Cz1,No-No-No
dT9h,No-No-No
y30I,No-No-Yes
g5dg,No-No-No
2YrW,Yes-Yes-Yes
XS5W,No-No-No
4jdc,No-No-No
ff7O,No-No-No
1Y9c,No-No-Yes
Xi38,No-No-No
KX84,No-No-No
vSIu,No-No-No
y9Rq,Yes-Yes-Yes
yOm0,No-No-No
5jdE,No-No-No
QuXX,Yes-Yes-Yes
2l0N,No-No-No
rsI0,Yes-Yes-Yes
U9xS,No-No-No
iZiO,Yes-Yes-Yes
dVQW,No-No-No
Zf9I,No-No-No
FjiX,No-No-No
7qOE,Yes-Yes-Yes
BuA6,No-Yes-Yes
ob6v,Yes-Yes-Yes
yZ04,No-No-No
HVS8,Yes-Yes-Yes
nUc6,No-No-No
lSDW,No-No-No
BfNB,No-No-No
ZpwL,No-No-No
wDbu,No-No-No
rDPv,No-No-No
UtOI,No-No-No
Oqjz,No-No-No
ZciS,No-No-No
k85h,No-No-No
QbKz,No-No-No
4EJO,No-No-No
DVR8,No-No-No
iV3p,No-No-No
mxpw,No-No-No
FVh6,No-No-No
6puv,No-No-No
Bo6X,No-No-No
sMfC,Yes-Yes-Yes
JS3Q,No-No-No
qB4J,Yes-Yes-Yes
qjPa,No-No-No
Iegy,No-No-No
NoZ1,No-No-No
qJmx,No-No-No
4shi,No-No-No
bY4i,Yes-Yes-Yes
C3WR,No-No-No
NR45,No-No-No
uBVg,No-No-No
FbbM,No-No-No
r70N,No-No-No
HpNp,No-No-No
4qim,Yes-Yes-Yes
b7uV,No-No-No
XGjH,No-No-No
HY8S,Yes-Yes-Yes
yyfa,No-No-No
2H1I,No-No-No
BMsw,No-No-No
m4gd,No-No-No
KW3L,Yes-Yes-Yes
sbDw,No-No-No
32BV,Yes-Yes-Yes
1v5O,No-No-No
1xiC,Yes-Yes-Yes
GXds,No-No-No
KNXg,Yes-Yes-Yes
PpcZ,No-No-No
E2gA,Yes-Yes-Yes
pyz3,No-No-No
F08t,No-No-No
AKzp,No-No-No
VvUC,No-No-No
eQRe,No-No-No
jCHT,No-No-No
yQyW,No-No-No
OjPI,No-No-No
UAKm,Yes-Yes-Yes
00Jm,No-No-No
zBfQ,No-No-No
lKOd,No-No-No
Sz4z,Yes-Yes-Yes
BgTg,Can't Judge-Can't Judge-No
v6gF,No-No-No
kNXM,No-No-No
kexG,No-No-No
3MzH,No-No-No
X76c,Yes-Yes-Yes
jKTp,No-No-No
wR4z,Yes-Yes-Yes
88P9,No-No-No
sNb0,No-No-No
DmD1,No-No-No
Ivqw,No-No-No
8TK5,No-No-No
HLHW,Yes-Yes-Yes
9ZpB,No-No-No
A9WC,No-No-No
ts1i,No-No-No
DDij,Yes-Yes-Yes
LeJV,No-No-No
6hwn,No-No-No
XCmh,No-No-No
Vaxy,No-No-No
6pME,No-No-No
nZoU,No-No-No
0SAo,No-No-No
3BaI,Yes-Yes-Yes
zZ8T,No-No-No
u6yV,No-No-No
XR7v,No-No-No
yOKJ,No-No-No
qwzy,No-No-No
dlo2,No-Yes-Yes
Pjhv,No-No-No
Eigh,No-No-No
0SXh,Yes-Yes-Yes
40yd,Yes-Yes-Yes
RIY7,No-No-No
xRGs,Yes-Yes-Yes
O9T3,No-No-No
r39s,No-No-No
JAnp,Yes-Yes-Yes
u0av,No-No-No
tPNj,Yes-Yes-Yes
kUDl,No-No-No
LgBb,Yes-Yes-Yes
LSsy,No-No-No
ZDEX,Yes-Yes-Yes
jcpx,No-No-No
F3Fg,No-No-No
GNxZ,Yes-Yes-Yes
oCIn,No-No-No
toeO,No-No-No
TrsB,No-No-No
TSEZ,No-No-No
i6Jc,Yes-Yes-Yes
6VMl,No-No-No
SDrp,No-No-No
JENM,No-No-No
kqag,Yes-Yes-Yes
c9Hf,No-No-No
CBLP,Yes-Yes-Yes
RvQT,No-No-No
6RiM,No-No-No
gMlW,No-No-No
8xAG,No-No-No
9AOZ,No-No-No
xsFD,No-No-No
13kj,No-No-No
ZOGG,Yes-Yes-Yes
oLFj,Yes-Yes-Yes
QMdq,No-No-No
NSnp,No-No-No
3bdB,No-No-No
DLSe,No-No-No
fk2U,No-No-No
jnt5,No-No-No
y4QD,No-No-No
fgHt,No-No-No
pAzA,Yes-Yes-Yes
vkDV,Yes-Yes-Yes
TjK6,No-No-No
uH9J,Yes-Yes-Yes
ImMs,No-No-No
0jeD,No-No-No
CqEH,Yes-Yes-Yes
80IJ,Yes-Yes-Yes
us4z,No-No-No
E0xF,Yes-Yes-Yes
MbRX,No-No-No
sK7H,No-No-No
oKPL,No-No-No
iNJB,No-No-No
Z8mQ,No-No-No
EQ31,No-No-No
TqV7,No-No-No
1AAd,No-No-No
LRHL,Yes-Yes-Yes
TTny,No-No-No
ljuB,Yes-Yes-Yes
kkiH,No-No-No
u5xC,No-No-No
j48t,Yes-Yes-Yes
nSVC,No-No-No
Qm3x,No-No-No
1SmD,No-No-No
1eXM,Yes-Yes-Yes
nUzg,No-No-No
3TQZ,No-No-No
THjr,Yes-Yes-Yes
5m79,Yes-Yes-Yes
Rrbj,No-No-No
wONT,No-No-No
L2to,No-No-No
DkZX,No-No-No
MRFZ,No-No-No
Eopo,No-No-No
oqrY,No-No-No
IuF0,Yes-Yes-Yes
xZ2P,No-No-No
8iqO,No-No-No
GEhu,Yes-Yes-Yes
Aas0,No-No-No
oS3p,No-No-No
nJVu,No-No-No
nwLQ,No-No-No
2oFf,Yes-Yes-Yes
QxIa,No-No-No
RvzR,No-No-No
gbuu,No-No-No
dXdp,Yes-Yes-Yes
yNtb,Yes-Yes-Yes
MQqW,Yes-Yes-Yes
ePyj,Yes-Yes-Yes
LxK1,Yes-Yes-Yes
ptdv,Yes-Yes-Yes
npej,No-No-No
NFR0,Yes-Yes-Yes
m8ZM,No-No-No
lq0X,No-No-No
gAlc,No-No-No
L83W,Yes-Yes-Yes
lr8i,Yes-Yes-Yes
xpHo,No-No-No
qvtX,Yes-Yes-Yes
v3Ls,No-No-No
adMO,No-No-No
7Qyr,No-No-No
1YGM,No-No-No
bKnn,Yes-Yes-Yes
hrx8,No-No-No
FRYU,No-No-No
p1y9,Yes-Yes-Yes
kNw3,No-No-No
wtnY,No-No-No
xoO1,No-No-No
ezqS,Yes-Yes-Yes
qh7F,No-No-No
l3xe,No-No-No
BqyG,No-Yes-Yes
V7nl,No-No-No
duUR,No-No-No
CMbM,No-No-No
LkOI,No-No-No
oqht,No-No-No
Ab5L,No-No-No
WDt3,No-No-No
WG2S,No-No-No
ue6l,No-No-No
OvTr,No-No-No
lA0B,No-No-No
dR2h,No-No-No
4DOg,No-No-No
JUv7,No-No-No
8hii,Yes-Yes-Yes
grVW,No-No-No
etzQ,Yes-Yes-Yes
twyS,Yes-Yes-Yes
NrGe,No-No-No
QvCT,No-No-No
daCc,No-No-No
OIOZ,No-No-No
7bUA,No-No-No
q486,No-No-No
1XAC,No-No-No
wHDb,No-No-No
rrAB,No-No-No
uzPl,No-No-No
7Fj2,No-No-No
CZVe,Yes-Yes-Yes
eaQG,No-No-No
rkZ1,No-No-No
eSKz,No-No-No
wUBY,Yes-Yes-Yes
0rjX,No-No-No
SOMM,Yes-Yes-Yes
elD4,Yes-Yes-Yes
mMre,Yes-Yes-Yes
aw1r,No-No-No
1BdZ,No-No-No
tf0D,No-No-No
yn1E,Yes-Yes-Yes
HTSQ,No-No-No
R5DS,Yes-Yes-Yes
1liV,No-No-No
bp1I,No-No-No
19ml,No-No-No
6rAy,No-No-No
T0zp,No-No-No
1re8,No-No-No
cJlG,No-No-No
lAVe,No-No-No
tMvX,Yes-Yes-Yes
fY6e,No-No-No
Daql,No-No-No
Wqpk,No-No-No
0k95,No-No-No
PFGH,No-No-No
bDtH,No-No-No
tcbJ,No-No-No
i3Wo,No-No-No
gWbg,Yes-Yes-Yes
D8Yk,No-No-No
JKU2,No-No-No
LSIx,No-No-No
krcj,No-No-No
v0JB,No-No-No
qdKs,No-No-No
QXuN,No-No-No
qUkN,No-No-No
t59d,No-No-No
l1SE,No-No-No
GaDh,No-No-No
Jfom,No-No-No
Wys3,No-No-No
wzK8,Yes-Yes-Yes
dH38,No-No-No
LRN8,Yes-Yes-Yes
jku1,Yes-Yes-Yes
XmfQ,Yes-Yes-Yes
KD5z,No-No-No
LWnw,Yes-Yes-Yes
dOyc,No-No-No
oDB6,No-No-No
S9Ud,No-No-No
J2Uv,No-Yes-Yes
B16a,Yes-Yes-Yes
DxhT,Yes-Yes-Yes
BeRN,No-No-No
v7v9,No-No-No
NrTv,Yes-Yes-Yes
fQm3,Yes-Yes-Yes
4Ste,No-No-No
M9P7,No-No-No
CE8c,No-No-No
GdW9,No-No-No
UbMw,No-No-No
xFFE,Yes-Yes-Yes
Yswg,Yes-Yes-Yes
Ht3D,Yes-Yes-Yes
JfAW,Yes-Yes-Yes
PpnS,No-No-No
Wrez,No-No-No
Ki0Y,Yes-Yes-Yes
TA96,Yes-Yes-Yes
NOPr,No-No-No
CxCe,Yes-Yes-Yes
7RAg,No-No-No
krD0,No-No-No
9Qp9,No-No-No
R2cz,Yes-Yes-Yes
wkOG,Yes-Yes-Yes
sTQJ,No-No-No
LOkW,No-No-No
FYQ9,No-No-No
oDGv,No-No-No
24VS,No-No-No
NMso,Yes-Yes-Yes
S4iE,No-No-No
CuC2,No-No-No
bL7S,No-No-No
0qMe,No-No-No
iqSo,No-No-No
k4Tt,No-No-No
CBKm,No-No-No
f29q,Yes-Yes-Yes
T7ZE,No-No-No
P3G4,Yes-Yes-Yes
M0PW,Yes-Yes-Yes
eEgN,No-No-No
sNxP,Yes-Yes-Yes
1uun,Yes-Yes-Yes
QW1D,No-No-No
EBUW,No-No-No
lFwm,No-No-No
hHfK,No-No-No
pgzs,No-Yes-Yes
2nlS,No-No-No
yIkl,No-No-No
PR42,Yes-Yes-Yes
pAYs,Yes-Yes-Yes
zSn4,Yes-Yes-Yes
17Lz,No-No-Yes
QY09,No-No-No
RlIY,No-No-No
YmHK,Can't Judge-No-No
ICbW,No-No-No
h1AL,Yes-Yes-Yes
MWeH,No-No-No
sMw3,No-No-No
PMQx,Yes-Yes-Yes
sXL7,No-No-No
SojD,No-No-No
us6H,Yes-Yes-Yes
A1Dc,No-No-No
jKA3,No-No-No
hlN1,No-No-No
nXtb,No-No-No
uWam,Yes-Yes-Yes
OEvn,No-No-No
k8rG,No-No-No
K0Lu,Yes-Yes-Yes
CCee,No-No-No
OzeE,No-No-No
OIFO,No-No-No
LCAM,No-No-No
iwq8,No-No-No
Briz,No-No-No
Ml3T,Yes-Yes-Yes
btwS,Yes-Yes-Yes
Mlse,No-No-No
ShL0,No-No-No
i58d,No-No-No
fAHo,No-No-No
gcjk,No-No-No
MdP5,No-No-No
pZTd,Yes-Yes-Yes
cp0N,No-No-No
